protein1,protein2,label
P36118,P42943,0
P08067,P39542,0
P25342,Q12484,0
P09119,P38693,0
P0CX85,P53831,0
A0A023PXI0,Q06537,0
P36155,Q04969,0
A0A023PYC6,Q08932,0
A0A023PZE1,P38874,0
O13513,P53230,0
P53241,Q08278,0
P53313,P54730,0
P04161,P40163,0
P53728,Q6B0Z2,0
P17123,Q04767,0
Q02873,Q08295,0
P43602,Q08208,0
P39711,P9WEJ5,0
Q03778,Q8TGR5,0
P30619,P43132,0
P36129,P47080,0
P39081,P41833,0
P42846,Q08907,0
P47093,Q08416,0
A0A023PXI4,P53144,0
P49435,P53199,0
P40085,P53390,0
P38355,Q04458,0
P0CX16,P54114,0
P0CX39,P26783,1
P39926,P53325,0
P0CX37,Q12277,1
P32368,Q8TGK6,0
P40356,Q03919,0
P53118,Q03831,0
P54787,Q08109,0
P36101,P47040,0
P38066,P48360,0
P43575,Q06336,0
Q06158,Q12239,0
Q12421,Q99190,0
P0CL27,Q00776,0
P02406,P36160,1
P32891,Q05867,0
P26364,P53138,0
P53939,Q12117,0
P25373,P39543,0
P38177,Q02864,0
P0CE90,P53279,0
P22149,Q08910,0
P0C5S0,Q02199,0
P10614,P53199,1
P47146,Q3E842,0
P38875,P43545,0
P47039,Q6B108,0
P36135,P47002,0
P53896,Q04089,0
Q07551,Q12461,0
P40445,Q12155,0
P36142,P87264,0
E9PAE3,P25296,0
P32905,P39684,0
P0CX31,P38912,1
P32776,P40555,0
Q07349,Q12032,0
Q06696,Q12483,1
Q12077,Q92316,0
O13560,Q05911,0
P33767,Q12264,0
P32462,P40586,0
P38628,P39975,0
P40159,Q96VH2,0
P38716,Q04201,0
P0CS90,Q12262,0
P0C5L0,Q3E7B4,0
P38169,Q02659,0
P37298,Q12424,0
P36421,P50078,0
P36041,Q07930,0
P40057,P40484,0
P0CX50,Q12531,0
P35196,P38218,0
O14468,Q08962,0
P36059,Q03337,0
P14306,P38867,0
P39744,Q12024,1
P31116,Q06525,0
Q03104,Q12489,0
P04173,P31109,0
P53043,Q08816,0
Q05027,Q08214,0
A0A023PYE9,P53344,0
P36030,P53968,0
P20051,Q12515,0
P32589,P42933,0
P0CX59,Q12240,0
P04173,Q04838,0
P38127,Q8TGM7,0
P41913,Q3E7Y9,0
P53688,Q12025,0
P36173,P89886,0
Q03885,Q07928,0
P07260,P32609,0
P00163,P53132,0
P0CE85,P39107,0
P40896,Q12165,0
P32464,P53102,0
P34226,P47111,0
P0CD97,Q12008,0
P0CX30,Q05931,0
P27882,Q03722,0
P53204,Q01329,0
P00817,P21705,0
P33401,P53274,0
P25346,P38861,0
P38334,Q03630,1
P32774,Q02884,0
P38910,P53172,0
P32806,Q12483,0
P09007,Q12262,0
P25045,P25631,0
Q12507,Q99248,0
P0CX54,P23493,0
P29509,P32785,0
P33895,P38070,0
A0A023PYD7,P30605,0
P0CX46,Q05998,0
P53276,Q05612,0
P0C5L4,P53829,0
P0C0W9,P38801,1
P42845,Q08786,0
P38629,P53110,0
P06633,P39731,0
P25369,P56628,0
P36065,P40040,0
P07246,P38166,0
P22214,Q03730,0
Q08723,Q8TGL2,0
P0CX82,Q6B0R2,0
P38836,Q12234,0
P0C2J6,P38064,0
P39975,Q06686,0
P0C0V8,P0CX47,1
P0CX43,P26784,1
P40445,Q12107,0
P02992,P25626,1
P49775,Q12498,0
P14066,Q06671,0
P38304,P53282,0
P32344,Q12026,0
Q02710,Q03373,0
P36527,Q05027,0
P34161,P39684,0
P22141,P32590,0
P25344,Q04489,0
P38120,P40004,0
P43602,Q07438,0
P0CX49,P23301,1
P25575,P38682,0
P0C5M6,P53871,0
Q08486,Q12116,0
P53211,P53538,0
Q12055,Q3E6R5,0
P40577,Q03246,0
O13512,P53322,0
P32564,P38258,0
P28519,P38431,0
P38778,Q12531,0
P40083,P40343,0
P38296,Q03695,0
P20795,Q02887,0
P23493,P54838,0
P05317,P23301,1
P0CE69,P53932,0
P39923,P53140,0
P39013,Q99252,0
P30624,Q08921,0
P05748,P38344,1
P32612,P53159,0
P53769,Q07930,1
P31787,Q04083,0
Q03429,Q12286,0
P20485,P42946,0
Q04734,Q08916,0
P47013,Q06389,0
P50273,Q12207,0
P32943,P33755,0
P40326,Q04437,0
P36083,P53270,0
O13586,P28320,0
P40188,Q04006,0
P09232,P35183,0
A0A023PZG0,P43600,0
A0A023PYD3,Q92316,0
P40446,Q12425,0
P34225,Q8TGU4,0
P23595,P32465,0
P40168,Q07629,0
P38344,P40508,0
P25040,P47057,0
P39005,P40553,0
Q04019,Q07729,0
A0A023PZG4,P87270,0
P05318,Q02884,0
P32789,Q12047,0
P48362,Q08993,0
P05756,Q06287,1
P31379,P40565,0
P10081,Q6B0W0,0
P10662,Q03976,1
P32353,P53199,1
P23638,P32379,1
P36146,Q08268,0
P32783,P43560,0
P38084,Q07649,0
P32338,Q12428,0
P53954,Q06267,0
P43537,P53397,0
P38084,Q3E814,0
P47030,P53107,0
P0CX18,P53110,0
P32350,P38903,0
P38199,Q08646,0
P48559,P89495,0
P33413,P40526,0
Q04093,Q07990,0
P36071,Q12241,0
P38703,Q01684,0
P40969,P9WEJ3,0
P05744,P53742,1
P32570,P40522,0
Q02260,Q06091,1
P40071,P40076,0
P0C2J2,Q12349,0
P39983,Q03579,0
P40104,Q03057,0
P37293,P40037,0
P32916,P38142,0
P53204,Q03790,0
P38306,Q3E7B2,0
P10962,P32770,0
P87012,Q04083,0
P38831,Q03898,0
P36148,P39532,0
P37261,Q12093,0
P48238,Q06216,0
P05737,P53145,1
P38889,Q99186,0
P07273,Q03195,0
P38855,Q00539,0
P40026,Q03532,0
P38745,Q04371,0
P33199,Q08747,0
P43594,Q3E817,0
P32485,P32773,0
P36080,P47112,0
P33311,Q03760,0
P39676,P53079,0
O60200,P38305,0
P50080,Q08745,0
P32781,Q02199,0
P23638,P47167,0
A5Z2X5,Q04549,0
P38361,P9WEN8,0
P0CX30,Q02208,0
O94143,P32799,0
P53860,Q06235,0
P38242,Q00776,0
P0CX30,P25563,0
P48559,P53222,0
A0A023PXD9,P53956,0
P32842,P40498,0
Q12293,Q6B2I9,0
P32792,P38223,0
P36035,Q08986,0
P02406,P0CX42,1
P53310,P53747,0
P25659,Q07930,0
P38320,Q00055,0
P39517,Q06200,0
P22943,P25039,0
Q05775,Q12322,0
P38115,P53916,0
P48164,P53685,0
P0CE92,P26188,0
P00912,P25562,0
P43550,Q08902,0
P50875,Q06525,0
P34225,P53746,0
P43635,Q07613,0
P32875,Q07560,0
A0A023PYE9,P39551,0
P33322,Q07613,0
P38993,P47168,0
P36137,Q12189,0
P43615,P53335,0
P33757,P38220,0
P43123,P53112,0
P33893,P53872,0
P40039,Q03799,0
P10834,Q03976,0
P0CE93,P32366,0
P53309,P90471,0
P40962,Q02206,0
P38774,P40348,0
A0ACB2N405,P38206,0
P07284,P38852,0
P40093,Q12070,0
P39684,P53301,0
Q12311,Q8TGP5,0
Q05506,Q05530,0
P46983,Q9ZZW4,0
P0CX33,P39939,1
A0A023PZI9,P40000,0
P87288,Q08754,0
P00950,P87262,0
P22140,Q8TGM6,0
P0CX83,P29453,1
P0CL36,P53930,0
P43621,Q03879,0
P53157,Q02772,0
P12686,P53724,1
P22353,Q03201,1
P05748,Q06178,0
P04456,P40075,0
P40032,Q12347,0
A0A023PXQ4,P29366,0
P38993,Q06506,0
P36019,Q12442,0
P04039,Q3E756,0
P06115,Q03187,0
P31116,P32349,0
O60200,Q12355,0
P47142,P53853,0
P27796,Q07748,0
P53198,Q12379,0
P06783,P31385,0
P12611,P38084,0
P38204,P54070,0
P32773,P33308,1
P53172,Q05924,0
P32772,Q08953,0
P40575,P85052,0
P41940,P53229,0
P32899,P38711,1
P32349,P40564,0
P25270,Q04923,0
P32328,Q3E7Z5,0
P23292,Q02046,0
P35728,P53213,0
P40103,P42883,0
P33317,P38868,0
P28241,Q07350,0
P38738,Q05979,0
P40508,Q05905,0
P0CX39,P36074,0
P0C272,Q12488,0
Q05926,Q12052,0
P07267,Q08032,0
P07251,P53616,0
P20459,P53090,0
P39076,P40087,0
P25566,P38615,0
Q05789,Q06451,0
Q06148,Q08651,0
P10849,P33300,0
P33331,P40466,0
P47001,Q3E790,0
P06208,P40479,0
P21771,P53286,0
P39904,P40010,0
Q04093,Q12477,0
P36040,P38172,0
P32901,Q04689,0
P53103,Q03201,0
P43577,Q99318,0
O13519,P43620,0
P38747,P52491,0
Q07794,Q12041,0
P06244,P53107,0
P23748,Q02486,0
P33322,Q12247,0
P13099,Q12226,0
P32899,P47130,0
P25373,P38766,0
P46947,Q06595,0
P38748,P53727,0
P41735,P47076,0
P10356,Q08957,0
P43604,Q05924,0
P42946,Q06188,0
P43555,Q12012,0
P38146,Q12091,0
P14741,P53171,0
P53948,Q05899,0
P50086,Q08498,0
P38956,Q02590,0
P11914,Q02260,0
P37263,Q04370,0
Q05503,Q12500,0
A0A8D9UGU6,P40013,0
Q06199,Q3E816,0
P53137,Q06623,0
P0CX36,P0CX51,1
P09119,P28707,0
P07263,P29509,0
P81449,Q06411,0
P38866,Q08245,0
P0CH63,Q99287,0
P33748,P53257,0
P03872,P32832,0
P21304,P53894,0
P40553,P43613,0
A0A023PXI8,P46965,0
P29295,Q12453,0
P35176,P53309,0
P28777,Q04839,0
P38992,Q02647,0
P53157,P53216,0
P0CX46,P53877,1
P38871,Q8TGM9,0
P20457,P25491,0
A0A023PXD3,P27697,0
P32916,Q12507,0
P47154,P52488,0
P87280,Q07921,0
P32838,P38880,0
P46948,Q03085,0
P38156,P53300,0
P40498,P47119,0
P40339,P53110,0
P13711,Q04322,0
P38808,P53883,0
Q02775,Q07953,0
P48240,Q3E7Y4,0
P38208,P38291,1
P07286,Q12516,0
P40214,Q07074,0
P19454,Q06244,0
P39101,Q03691,0
P35731,P53974,0
O13587,Q02774,0
A0A023PYD9,Q08622,0
P0C5P0,P25569,0
P0C5N7,Q05947,0
P38792,P40546,1
P06103,P35182,0
P31334,P39525,0
P00724,Q04658,0
P40159,Q07978,0
P40520,Q12504,0
P0CL32,Q03941,0
P54005,Q08872,0
A0A023PZA9,Q12051,0
P24784,P38255,0
P38782,P38786,0
P38179,Q12181,0
A0A023PXP7,Q06162,0
Q03161,Q99312,0
P39904,Q8TGL8,0
P35497,Q07458,0
P30624,P46948,0
P06785,P45976,0
P32263,Q08268,0
P38191,P53260,0
P38687,Q12513,0
P47045,Q12326,0
P39718,P40893,0
P46151,Q9ZZW3,0
P53911,Q08001,0
P32316,P40026,0
P36153,P53600,0
P36057,Q05521,0
P09435,Q08543,0
O94742,P22580,0
P40209,Q12239,0
O13570,P38240,0
P20134,Q02825,0
P21192,P28737,0
P32580,Q04935,0
P69850,Q99299,0
P0C0T4,P0CX30,1
P46973,Q08974,0
P38234,P38268,0
Q3E6R5,Q3E770,0
Q05530,Q3E7B5,0
P25038,Q12507,0
P36148,P36149,0
Q08444,Q12351,0
P53322,Q99318,0
P36100,Q04004,0
P38311,P54070,0
P25616,P39014,0
P38934,Q07458,0
P25602,P38202,0
P25441,Q03790,0
Q07471,Q08003,0
P37012,Q04005,0
P07251,Q05676,0
P22146,P39923,0
O13569,P39983,0
P46655,Q3E765,0
P03962,P33308,0
P38175,Q00684,0
P38728,Q05031,0
P05759,P32783,0
P25615,P38227,0
P38854,P43569,0
P40016,Q3E7A2,0
Q12084,Q12345,0
P05756,P0CX56,1
P38351,Q08728,0
P32489,P38749,0
P29467,P39946,0
P23248,Q08981,0
P39990,Q05468,0
P25045,Q08540,0
P47181,Q05900,0
P34167,Q04585,0
P27344,P46947,0
P17709,P32831,0
P39938,Q03772,0
Q03776,Q12020,0
P32642,Q08745,0
O13555,O13583,0
P38066,P40045,0
P40348,Q12480,0
P53307,Q12165,0
P38314,Q04600,0
Q03103,Q12334,0
P40013,P46962,0
P15891,P38090,0
Q12363,Q8TGT4,0
P32914,Q2V2P4,0
P06100,P40968,0
P40082,Q04436,0
Q12461,Q12520,0
Q07786,Q08647,0
Q03370,Q8TGJ1,0
P48589,P51401,1
P39952,Q04739,0
P35497,Q12223,0
P0CE92,Q12416,0
O14455,P0CX35,1
P25345,Q08786,0
Q08641,Q12004,0
P25577,P87280,0
P47062,Q3E747,0
P18851,P40202,0
P53295,Q12083,0
P41806,P47160,0
P42950,Q02774,0
P40525,P53160,0
P25359,Q8TGK8,0
P43557,P52492,0
P53769,Q04373,0
P0CX42,P38765,0
P38430,Q03254,0
P25563,Q06523,0
P32804,Q12204,0
P43624,P87108,0
P39108,Q03898,0
P40362,Q05776,0
A0A023PZD5,P53224,0
P00420,Q12328,0
P23501,Q05024,0
P38772,Q03532,0
P43614,Q08446,0
P06704,Q9ZZW7,0
Q02770,Q03554,0
P25385,P47188,0
P02407,P26783,1
Q08235,Q12469,0
Q03186,Q6B0Y6,0
P43539,Q8TGR8,0
P38753,Q01649,0
P35843,P38774,0
Q04019,Q3E731,0
P27680,P40065,0
P0CX54,P38194,0
Q03219,Q04437,0
P27616,P39076,0
A0A023PZI9,P32363,0
P25579,P39073,0
P13856,P47132,0
Q06541,Q3E735,0
P0CF16,P34225,0
P39724,Q03266,0
P38242,Q12123,0
Q05568,Q06679,0
A0A023PYH8,Q08957,0
P38240,Q03308,0
P47025,Q6B2U8,0
P12686,Q06678,1
P0C5N7,Q03390,0
P07270,Q12383,0
Q12407,Q3E750,0
Q06005,Q08816,0
P40019,P40464,0
P25352,Q12489,0
P15180,P53251,0
P20485,P47114,0
Q08485,Q12084,0
P40558,Q07746,0
P47036,Q06494,0
P32601,P51401,0
Q02891,Q05503,0
P50947,P53064,0
P38011,P38293,0
P51998,Q03973,0
P13090,P26798,0
P0CX95,P53269,0
P43568,P47006,0
P32776,Q99260,0
P16622,P39939,0
P53260,P53755,0
P11972,P47157,0
P18898,Q92316,0
Q05955,Q07881,0
P37303,P40031,0
P54070,Q06674,0
P29468,P53140,0
P07267,P38143,0
P38891,P47188,0
P32491,P38324,0
P32837,Q12181,0
P40033,P40956,0
P38714,P53541,0
P14681,P23501,0
P22943,P36122,0
Q05583,Q06648,0
P53832,Q12041,0
P40327,Q03530,0
A0A023PXI4,P12904,0
P09032,P53333,0
Q04434,Q12146,0
A0A023PZC7,P38225,0
P15454,Q12243,0
P25378,P43548,0
P40994,P42939,0
P42942,Q04477,0
O13514,P38747,0
P38267,P40460,0
P38341,P53103,0
P23285,Q05777,0
A0A023PXM7,Q08232,0
P25377,P41910,0
P47149,Q08045,0
P32902,P36531,1
P53219,Q12016,0
A0A023PXH4,P32607,0
P87269,Q05930,0
Q03648,Q05040,0
P38999,P40533,0
P40484,Q06147,0
P04650,P32367,0
P0C2H8,Q02753,1
P04650,P0C2H8,1
Q02554,Q06631,0
P28627,Q03630,0
P0CX28,P0CX29,1
Q03694,Q3E7B3,0
P22804,Q12103,0
P32345,P53919,0
P53223,Q6B0X1,0
P38150,P38694,0
P23624,Q03262,0
P49704,P54999,1
A0A023PYE9,P32377,0
P29055,Q3E7C1,1
P29468,Q06244,0
P0C5N0,P25337,0
P38840,P53330,0
P53857,Q12277,0
P28272,P38180,0
P0CY01,Q6B0X1,0
P40991,Q12111,0
A0A023PXF5,P53722,0
P10664,Q07896,1
P9WEJ5,Q12202,0
P38234,Q03308,0
P38271,Q3E805,0
Q12306,Q96VH1,0
P23301,P41057,1
P47112,P87288,0
P22133,P36038,0
P14540,Q02046,0
P16547,P38768,0
P07261,P25491,0
P32375,P56508,0
P32345,P35209,0
P47036,P48561,0
P0CX53,P26783,1
P34247,Q12149,1
P0CX16,P43122,0
P32343,P33308,0
Q12070,Q6B0Z2,0
P54072,Q8TGQ1,0
P01119,P39517,0
Q02866,Q04925,0
P43560,P54115,0
P32656,P43607,0
P14126,Q12000,1
P87288,Q08182,0
P39105,Q03201,0
P40107,P49954,0
P39012,P49018,1
P0CX26,P38344,1
A0A023PXD9,O13569,0
P53598,P53839,0
P0CH09,P32379,1
P13393,Q03290,1
P40917,P47977,0
P46994,Q04712,0
P37264,P53116,0
P20459,P35997,1
P48234,Q12483,0
P38809,Q02217,0
P36018,P53891,0
P32364,P40104,0
P32457,P40466,0
P39927,Q06810,0
Q04585,Q12078,0
O94084,P47181,0
P33296,P48232,0
P53183,Q12048,0
P36101,Q12690,0
P23059,P38993,0
Q08027,Q3E7A3,0
P18239,P40091,0
P06843,Q9ZZX0,0
P38253,Q08438,0
P23301,Q03213,0
P52919,P53161,0
P47030,Q04673,0
P47015,Q07988,0
P07884,Q04734,0
P53087,Q04116,0
P0CE69,P36075,0
P33442,P38882,1
P0C5R5,Q12284,0
P38828,P40006,0
P33315,Q06001,0
P38782,P38920,0
D6W196,Q12086,0
P22202,Q08844,0
Q03178,Q04396,0
P25629,P37298,0
P38723,Q04599,0
Q07381,Q08844,0
P38328,P40366,0
A0A023PZF2,P53882,0
P41277,P47168,0
Q08416,Q2V2P9,0
P00330,P0CE11,0
P47083,Q3E7X9,1
P38776,P48238,0
P20447,P53964,0
P07347,P0CD98,0
P36092,Q05881,0
P0CY06,P38992,0
P38283,P87282,0
P36100,P53875,0
P38085,Q8TGU7,0
P07281,P38116,0
Q12080,Q8TGK1,0
P48561,Q04437,0
P33442,P38011,1
A0A023PXH2,Q3E821,0
P28263,Q12138,0
P32626,P43123,0
P32331,Q12090,0
P32462,P36033,0
P29589,P35202,0
P48240,Q12460,1
P38203,Q06819,1
P33300,Q06682,0
P15705,P36137,0
A0A023PYE4,Q03956,0
P13099,P39937,0
P43580,Q06705,0
P06843,Q02981,0
P53861,Q3E6R4,0
P25451,P40530,0
P04806,P53074,0
Q12145,Q8TGM9,0
P16661,P39724,0
O13582,P38172,0
Q08224,Q08558,0
P25585,P40574,0
P0CX39,P38754,1
P38309,Q12248,0
P36109,P39721,0
P27614,Q12122,0
P23248,P35997,1
P52290,Q8TGL8,0
P25350,P53274,0
P32332,Q3E7Z1,0
O14464,P36145,0
P16965,P50084,0
P0CX53,Q03862,1
P36116,Q08957,0
O13520,P46997,0
P40323,P53758,0
P36087,P47180,0
P34087,Q12396,0
P25654,Q07376,0
P50113,P53259,0
P33401,Q12173,0
P61829,Q08504,0
P53283,P53728,0
P39938,Q07829,0
P10356,P53282,0
P33201,P53877,1
P38075,P53338,0
P14905,P38620,0
A0A023PZL2,P52867,0
P32776,P53310,0
P36036,Q04969,0
P00546,P40471,0
P36130,P38888,0
O13550,P53724,0
P39971,Q02884,0
P36064,P53946,0
P38723,Q12492,0
P05375,P53923,0
P13090,Q07716,0
P40487,P40514,0
P29496,P54790,1
P40016,P40327,1
P18852,P46959,0
P14540,P38759,0
P34161,Q08952,0
P32807,P46367,0
P38801,Q12277,1
P32325,P53216,0
P15315,Q04493,0
P18888,P53272,0
P53100,P87286,0
P38311,P38739,0
P38358,P46959,0
P25586,Q04549,0
P40538,Q3E821,0
P47118,Q12421,0
P23638,P40302,1
P40857,P41834,0
P40056,Q08448,0
P53135,Q12485,0
P32622,Q12133,0
P07273,P22139,1
P08539,Q3E7Y4,0
P36049,P47026,0
P36132,P40002,0
P37299,P53311,0
A0A023PXB0,P32340,0
P43578,Q03718,0
P48581,Q08754,0
P0CT04,Q07804,0
P38355,P53388,0
P28320,Q07560,0
P40041,Q04921,0
P07280,P0CX38,1
P04161,P0C5Q4,0
P0C2H7,Q99297,0
P07275,P33401,0
P22936,P47151,0
P43609,Q03063,0
P0CX84,P53075,0
Q08926,Q08989,0
P24868,P38775,0
Q02939,Q08903,0
P35732,Q06151,0
P32452,P34249,0
P32835,P53073,0
P40051,Q08004,0
P34225,Q12424,0
P0CX29,P49167,1
P53905,Q12049,0
P10663,P40030,0
P00635,P0CX80,0
P06784,P47090,0
P39998,P52910,0
P18562,Q12347,0
P38825,Q04978,0
P53223,Q03750,0
P33203,Q03885,0
Q08421,Q9URQ3,0
P29055,Q04697,0
A0A023PZF9,Q12429,0
P09620,Q12033,0
P51534,Q12147,0
P53095,Q07648,0
P05748,P36080,1
Q06170,Q12445,0
Q04083,Q04411,0
Q04013,Q3E747,0
O14468,P21592,0
P06839,P38958,0
P07269,P33330,0
P47141,Q06631,0
P22211,Q12259,0
P27999,P47822,1
P50947,Q99260,0
P30952,P53340,0
P38123,Q3E750,0
P47149,Q12438,0
P53898,Q12099,0
P40963,Q12165,0
P25039,P35999,0
P40345,P87283,0
P36029,P39970,0
P40449,P53833,0
P32899,Q03050,0
P25560,Q12226,0
P32449,P43593,0
P53899,Q00618,0
P53269,Q04909,0
P32505,P38322,0
Q02981,Q12217,0
P53600,Q12487,0
P25345,Q06683,0
P05747,P0CX35,1
P06783,Q12027,0
P06168,P53286,0
P40580,Q12178,0
P06197,Q8TGR8,0
P00899,P36087,0
Q03759,Q06287,0
P07285,P38227,0
A0A023PXN9,Q12416,0
P28496,P35734,0
P32585,Q06032,0
P0CL35,P53085,0
P0CL31,P33759,0
P0CF35,P38067,0
P34247,Q06506,1
P0CX33,P38910,0
P43596,Q05892,0
Q12449,Q12485,0
P09620,P49956,0
P36111,P40956,0
P20084,Q06596,0
P39725,Q08205,0
P38796,Q12256,0
P53203,Q06169,1
Q05021,Q08921,0
P38752,Q08760,0
P33413,P48568,0
P39966,Q3E823,0
P51996,Q3E785,0
P34224,P40471,0
P0CX33,Q3E7X9,1
P16120,P47167,0
P38175,Q04598,1
P11710,P38225,0
P32833,P37366,0
P0CX79,P46654,0
P40215,Q04471,0
P0C5B8,P47103,0
Q02608,Q08651,0
P38189,P40857,0
P38239,P50106,0
P35994,P36163,0
P32603,P43609,0
P0CX92,P27351,0
P47002,Q3E6R4,0
P05738,Q03769,0
P16522,P47082,0
P9WEJ3,Q03788,0
Q12328,Q9ZZW1,0
P24869,Q08227,0
O13557,P14681,0
P32590,Q04472,0
P53853,P53871,0
Q04100,Q05021,0
P14126,P32794,1
P00724,P38854,0
E9PAE4,P41057,0
O13517,P22289,0
P36077,P47144,0
P20457,P38243,0
Q03388,Q08548,0
P0CG63,P38122,0
P47089,Q05789,0
P0CX35,P0CX56,1
P40217,Q12199,0
P36059,Q07350,0
Q08968,Q12134,0
P38068,P53288,0
P54730,Q03956,0
Q02771,Q08961,0
P41903,Q3E746,0
P25610,P32773,0
P23060,Q8TGR2,0
P30402,Q04203,0
P36153,Q04179,0
P23287,Q06346,0
P05750,Q3E787,0
P40013,Q3E7A4,0
P0CX46,P53757,0
P0CX89,P46972,0
P53140,Q08373,0
P40217,P41058,1
P45818,Q04398,0
P21826,Q06604,0
P40162,Q02608,0
P43557,Q12153,0
P38061,P53192,0
P40588,P47065,0
P21771,P36525,1
P36038,Q06668,0
P15496,Q02799,0
P32603,P34225,0
P41815,P43534,0
P36054,Q02799,0
P30283,P32916,0
P47912,Q12055,0
P36059,P38882,0
P50943,Q12743,0
P38339,Q02196,0
P47118,P53133,0
P38247,Q8TGP2,0
Q06676,Q3E824,0
P40065,Q08681,0
P39967,Q03937,0
P02381,P25348,1
P38121,P39719,0
A0A023PXH9,P25646,0
P07256,Q12194,0
P36523,Q06070,0
Q02521,Q08745,0
A0A8D9PCQ4,P35201,0
P48527,Q02821,0
P53218,P87280,0
O13563,P30656,1
Q06451,Q12464,0
P43562,P49775,0
P24000,Q12218,0
P24869,P34162,0
P0CX24,P38822,0
P07213,P53106,0
P47162,Q08994,0
P0CX35,P38986,0
P53944,Q08411,0
P38911,P40542,0
P42073,Q08207,0
P28707,Q6B0R2,0
P40498,P51996,0
P36130,Q12358,0
P0CX82,P53927,1
P36173,P53156,0
P39003,Q12154,0
P39923,Q12098,0
P40089,Q12089,0
P22470,Q12104,0
P32581,P32796,0
P38889,P53940,0
P21243,Q04438,0
P38892,Q12186,0
P36103,Q96VH1,0
P05737,P18851,0
P52490,Q04429,0
P15807,Q08465,0
P38430,P53083,0
P15700,P36024,0
P38695,Q02948,0
P24521,P36087,0
P09932,Q8TGQ8,0
P41058,P53131,0
A0A023PXC7,P00163,0
P20459,P40345,0
P0CE69,P9WEJ4,0
P32910,P43598,0
P05453,Q12298,0
P25641,P34247,0
P17709,P53294,0
Q01080,Q08967,0
P0CL37,P39976,0
P0CY09,Q00772,0
P41546,Q07821,0
Q03482,Q12427,0
P34161,P47122,0
P25693,Q04272,0
P38282,P53839,0
P38313,Q3E784,0
P35196,Q08689,0
P25585,P54839,0
P0C0W1,P0CH09,1
P39013,P40010,0
P00942,P25629,0
P40516,P47181,0
P14743,Q03175,0
P37267,P40544,0
P38304,Q08685,0
P47028,Q08929,0
A0A023PZF2,P53256,0
P25606,P28320,0
P32500,Q03050,0
P53290,Q3E705,0
P01097,P40962,0
P0CX24,P26783,1
P26725,P53970,0
P35723,Q03266,0
P03871,Q08428,0
P39931,Q12489,0
P38907,P40536,0
O13574,P01149,0
P39953,Q04049,0
P9WEJ3,Q08949,0
P22007,P38759,0
P40016,Q06103,1
P32630,P38783,0
P0C5N3,P38324,0
P25616,P53949,0
P07991,P37263,0
P05066,P40515,0
P0C155,P39014,0
P47051,Q08908,0
P38254,Q04922,0
P38247,Q02205,1
Q05473,Q12138,0
A0A023PZA4,P14065,0
P38156,P38257,0
P42933,Q06104,0
P38314,P54000,0
P06245,P53911,0
A0ACB2N405,P53867,0
P39006,Q12079,0
P9WEN8,Q04082,0
P20457,Q8TGL3,0
Q12124,Q12382,0
P10862,P25297,0
Q08268,Q96VH2,0
P28006,Q12312,0
P52867,Q12077,0
P02406,P33442,1
P33304,P41277,0
P40458,Q04869,0
P53108,Q02598,0
P25373,Q8TGL6,0
P38270,Q03264,0
P19658,Q12057,0
P38899,Q9ZZW3,0
P07991,P53730,0
P41817,Q03825,0
P25385,P53427,0
P07270,P23833,0
P43321,Q07521,0
P0CE92,P53194,0
P32897,Q04585,0
P52924,Q02864,0
P13090,P34234,0
P38162,Q04598,0
P38223,P47057,0
P38294,Q12408,0
A0AAT9JAJ4,P42946,0
P38815,Q8TGL0,0
P25574,P38238,0
P33312,Q06667,0
P0CX84,P38833,0
P35996,P53921,1
P39014,Q99369,0
P04397,P0C5R8,0
A0A023PXG7,P32462,0
P08456,P43555,0
P87287,Q07535,0
P51998,Q12223,0
P08466,P40540,0
P40350,Q8TGR0,0
P38147,P87191,0
P42937,Q03153,0
P53873,Q12216,0
P38793,Q3E756,0
P0CX66,P35180,0
P32801,Q12080,0
P05375,Q00246,0
O13572,P53727,0
P05986,Q03784,0
P53043,Q8TGK8,0
P32781,P40098,0
A0A023PXA5,P40986,0
P53073,Q06102,0
P40571,Q06252,0
P05739,Q3E792,1
P32566,Q12125,0
P53301,Q03956,0
P29056,P38826,0
P38169,Q04170,0
P32527,P53982,0
P00815,P32179,0
P33312,Q06689,0
P38819,Q12312,0
P53839,Q08912,0
P40350,Q06677,0
P25345,Q12114,0
P50102,Q02336,1
P07257,P08432,0
P36094,Q08550,0
P32842,P50085,0
P53183,P54837,0
P36519,P38115,0
A0A023PZD5,Q05359,0
A0A023PZE8,P33331,0
P19358,P39933,0
Q03337,Q03784,1
P47156,Q3E828,0
P00410,P39975,0
P38305,P39563,0
P38913,Q08439,0
P35728,Q12345,0
P15625,Q03212,0
P40466,Q12354,0
P47015,P47184,0
Q06188,Q06594,0
P32490,P42222,0
P40028,Q07540,0
P20050,P43615,0
P0C5P5,P0C5R3,0
P53082,Q12318,0
P35182,P36081,0
P28495,Q03713,0
P53183,Q07649,0
P06182,P43538,0
A0A023PXN3,P19516,0
P40525,Q99394,0
P0CX48,P39932,0
Q06032,Q12147,0
P38900,Q06218,0
P47185,Q04705,0
Q03976,Q07379,0
P40463,Q08273,0
Q12078,Q12209,0
P47007,P47137,0
P47040,P53687,0
P23638,P38886,1
P40015,P53617,0
P38252,P40059,0
P46784,Q8TGM5,0
P69851,Q01802,0
P38615,Q08268,0
P0CH08,P26309,0
P32857,P47023,0
P00045,P00817,0
